provider	dotPath	method	fullUrl	docsUrl
anthropic	v1.messages.batches.results	GET	https://api.anthropic.com/v1/messages/batches/{batchId}/results	https://docs.anthropic.com/en/api
anthropic	v1.messages.batches.retrieve	GET	https://api.anthropic.com/v1/messages/batches/{batchId}	https://docs.anthropic.com/en/api
anthropic	v1.messages.countTokens	POST	https://api.anthropic.com/v1/messages/count_tokens	https://docs.anthropic.com/en/api
anthropic	v1.models.list	GET	https://api.anthropic.com/v1/models	https://docs.anthropic.com/en/api
anthropic	v1.models.retrieve	GET	https://api.anthropic.com/v1/models/{modelId}	https://docs.anthropic.com/en/api
anthropic	v1.skills.create	POST	https://api.anthropic.com/v1/skills	https://docs.anthropic.com/en/api
anthropic	v1.skills.del	DELETE	https://api.anthropic.com/v1/skills/{skillId}	https://docs.anthropic.com/en/api
anthropic	v1.skills.list	GET	https://api.anthropic.com/v1/skills	https://docs.anthropic.com/en/api
anthropic	v1.skills.retrieve	GET	https://api.anthropic.com/v1/skills/{skillId}	https://docs.anthropic.com/en/api
anthropic	v1.skills.versions.create	POST	https://api.anthropic.com/v1/skills/{skillId}/versions	https://docs.anthropic.com/en/api
anthropic	v1.skills.versions.del	DELETE	https://api.anthropic.com/v1/skills/{skillId}/versions/{version}	https://docs.anthropic.com/en/api
anthropic	v1.skills.versions.list	GET	https://api.anthropic.com/v1/skills/{skillId}/versions	https://docs.anthropic.com/en/api
dolthub	v1alpha1.branches.create	POST	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/branches	https://www.dolthub.com/docs/products/dolthub/api/database
dolthub	v1alpha1.branches.list	GET	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/branches	https://www.dolthub.com/docs/products/dolthub/api/database
dolthub	v1alpha1.database.create	POST	https://www.dolthub.com/api/v1alpha1/database	https://www.dolthub.com/docs/products/dolthub/api/database
dolthub	v1alpha1.pulls	GET	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/pulls/{pullId}
dolthub	v1alpha1.pulls.create	POST	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/pulls	https://www.dolthub.com/docs/products/dolthub/api/database
dolthub	v1alpha1.pulls.list	GET	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/pulls{query}	https://www.dolthub.com/docs/products/dolthub/api/database
dolthub	v1alpha1.pulls.merge	POST	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/pulls/{pullId}/merge	https://www.dolthub.com/docs/products/dolthub/api/database
dolthub	v1alpha1.sql.read	GET	https://www.dolthub.com/api/v1alpha1/{owner}/{database}{refPath}{query}	https://www.dolthub.com/docs/products/dolthub/api/sql
dolthub	v1alpha1.sql.write	POST	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/write/{fromBranch}/{toBranch}{query}	https://www.dolthub.com/docs/products/dolthub/api/sql
dolthub	v1alpha1.sql.writePoll	GET	https://www.dolthub.com/api/v1alpha1/{owner}/{database}/write{query}	https://www.dolthub.com/docs/products/dolthub/api/sql
dolthub	v1alpha1.user	GET	https://www.dolthub.com/api/v1alpha1/user
elevenlabs	docs	GET	https://api.elevenlabs.io/docs	https://elevenlabs.io/docs/api-reference/text-to-speech
elevenlabs	v1.models	GET	https://api.elevenlabs.io/v1/models	https://elevenlabs.io/docs/api-reference/models/list
elevenlabs	v1.voices	GET	https://api.elevenlabs.io/v1/voices/{voiceId}	https://elevenlabs.io/docs/api-reference/voices/get
elevenlabs	v1.voices.pvc	POST	https://api.elevenlabs.io/v1/voices/pvc	https://elevenlabs.io/docs/api-reference/voices/pvc/create
elevenlabs	v1.voices.pvc.captcha	POST	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/captcha	https://elevenlabs.io/docs/api-reference/voices/pvc/verification/captcha/verify
elevenlabs	v1.voices.pvc.captcha.get	GET	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/captcha	https://elevenlabs.io/docs/api-reference/voices/pvc/verification/captcha
elevenlabs	v1.voices.pvc.samples	POST	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/samples/{sampleId}	https://elevenlabs.io/docs/api-reference/voices/pvc/samples/update
elevenlabs	v1.voices.pvc.samples.delete	DELETE	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/samples/{sampleId}	https://elevenlabs.io/docs/api-reference/voices/pvc/samples/delete
elevenlabs	v1.voices.pvc.samples.waveform	GET	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/samples/{sampleId}/waveform	https://elevenlabs.io/docs/api-reference/voices/pvc/samples/get-waveform
elevenlabs	v1.voices.pvc.train	POST	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/train	https://elevenlabs.io/docs/api-reference/voices/pvc/train
elevenlabs	v1.voices.pvc.verification	POST	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/verification	https://elevenlabs.io/docs/api-reference/voices/pvc/verification/request
elevenlabs	v1.voices.settings	GET	https://api.elevenlabs.io/v1/voices/{voiceId}/settings	https://elevenlabs.io/docs/api-reference/voices/get-settings
elevenlabs	v1.voices.pvc.samples.separateSpeakers	POST	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/samples/{sampleId}/separate-speakers	https://elevenlabs.io/docs/api-reference/voices/pvc/samples/separate-speakers
elevenlabs	v1.voices.pvc.samples.speakers.audio	GET	https://api.elevenlabs.io/v1/voices/pvc/{voiceId}/samples/{sampleId}/speakers/{speakerId}/audio	https://elevenlabs.io/docs/api-reference/voices/pvc/samples/get-separated-speaker-audio
elevenlabs	v1.soundGeneration	POST	https://api.elevenlabs.io/v1/sound-generation	https://elevenlabs.io/docs/api-reference/text-to-sound-effects/convert
elevenlabs	v1.speechToText	POST	https://api.elevenlabs.io/v1/speech-to-text	https://elevenlabs.io/docs/api-reference/speech-to-text/convert
elevenlabs	v1.textToDialogue	POST	https://api.elevenlabs.io/v1/text-to-dialogue	https://elevenlabs.io/docs/api-reference/text-to-dialogue/convert
elevenlabs	v1.textToSpeech	POST	https://api.elevenlabs.io/v1/text-to-speech/{voiceId}	https://elevenlabs.io/docs/api-reference/text-to-speech/convert
elevenlabs	v1.user.subscription	GET	https://api.elevenlabs.io/v1/user/subscription	https://elevenlabs.io/docs/api-reference/user/subscription/get
elevenlabs	v1.workspace.analytics.query.usageByProductOverTime	POST	https://api.elevenlabs.io/v1/workspace/analytics/query/usage-by-product-over-time	https://elevenlabs.io/docs/api-reference/workspace/usage/get-usage-by-product-over-time
elevenlabs	v1.workspace.analytics.requests	POST	https://api.elevenlabs.io/v1/workspace/analytics/requests	https://elevenlabs.io/docs/api-reference/workspace/analytics/requests/get
elevenlabs	v2.voices	GET	https://api.elevenlabs.io/v2/voices	https://elevenlabs.io/docs/api-reference/voices/search
fal	bytedance.seedance2p0.fast.imageToVideo	POST	https://api.fal.ai/v1/bytedance/seedance-2.0/fast/image-to-video	https://docs.fal.ai
fal	bytedance.seedance2p0.fast.referenceToVideo	POST	https://api.fal.ai/v1/bytedance/seedance-2.0/fast/reference-to-video
fal	bytedance.seedance2p0.fast.textToVideo	POST	https://api.fal.ai/v1/bytedance/seedance-2.0/fast/text-to-video	https://docs.fal.ai
fal	bytedance.seedance2p0.imageToVideo	POST	https://api.fal.ai/v1/bytedance/seedance-2.0/image-to-video	https://docs.fal.ai
fal	bytedance.seedance2p0.referenceToVideo	POST	https://api.fal.ai/v1/bytedance/seedance-2.0/reference-to-video
fal	bytedance.seedance2p0.textToVideo	POST	https://api.fal.ai/v1/bytedance/seedance-2.0/text-to-video	https://docs.fal.ai
fal	bytedance.seedream.v5.lite.edit	POST	https://api.fal.ai/v1/fal-ai/bytedance/seedream/v5/lite/edit	https://docs.fal.ai
fal	bytedance.seedream.v5.lite.textToImage	POST	https://api.fal.ai/v1/fal-ai/bytedance/seedream/v5/lite/text-to-image	https://docs.fal.ai
fal	bytedance.seedSpeech.tts.v2	POST	https://api.fal.ai/v1/fal-ai/bytedance/seed-speech/tts/v2	https://fal.ai/models/fal-ai/bytedance/seed-speech/tts/v2/api
fal	falAi.elevenlabs.speechToText.scribeV2	POST	https://api.fal.ai/v1/fal-ai/elevenlabs/speech-to-text/scribe-v2	https://docs.fal.ai
fal	gptImage1p5	POST	https://api.fal.ai/v1/fal-ai/gpt-image-1.5	https://docs.fal.ai
fal	gptImage1p5.edit	POST	https://api.fal.ai/v1/fal-ai/gpt-image-1.5/edit	https://docs.fal.ai
fal	hunyuan.v3.instructEdit	POST	https://api.fal.ai/v1/fal-ai/hunyuan-image/v3/instruct/edit	https://docs.fal.ai
fal	klingVideo.o3p4k.imageToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/o3/4k/image-to-video	https://docs.fal.ai
fal	klingVideo.o3p4k.referenceToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/o3/4k/reference-to-video	https://docs.fal.ai
fal	klingVideo.o3p4k.textToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/o3/4k/text-to-video	https://docs.fal.ai
fal	klingVideo.v3.pro.imageToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/v3/pro/image-to-video	https://docs.fal.ai
fal	klingVideo.v3.pro.textToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/v3/pro/text-to-video	https://docs.fal.ai
fal	klingVideo.v3.standard.imageToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/v3/standard/image-to-video	https://docs.fal.ai
fal	klingVideo.v3.standard.textToVideo	POST	https://api.fal.ai/v1/fal-ai/kling-video/v3/standard/text-to-video	https://docs.fal.ai
fal	nanoBanana.edit	POST	https://api.fal.ai/v1/fal-ai/nano-banana/edit	https://docs.fal.ai
fal	nanoBanana.textToImage	POST	https://api.fal.ai/v1/fal-ai/nano-banana	https://docs.fal.ai
fal	nanoBanana2.edit	POST	https://api.fal.ai/v1/fal-ai/nano-banana-2/edit	https://docs.fal.ai
fal	nanoBanana2.textToImage	POST	https://api.fal.ai/v1/fal-ai/nano-banana-2	https://docs.fal.ai
fal	nanoBananaPro.edit	POST	https://api.fal.ai/v1/fal-ai/nano-banana-pro/edit	https://docs.fal.ai
fal	nanoBananaPro.textToImage	POST	https://api.fal.ai/v1/fal-ai/nano-banana-pro	https://docs.fal.ai
fal	qwenImage	POST	https://api.fal.ai/v1/fal-ai/qwen-image	https://docs.fal.ai
fal	qwenImage.edit	POST	https://api.fal.ai/v1/fal-ai/qwen-image-edit	https://docs.fal.ai
fal	sora2.imageToVideo	POST	https://api.fal.ai/v1/fal-ai/sora-2/image-to-video	https://docs.fal.ai
fal	sora2.textToVideo	POST	https://api.fal.ai/v1/fal-ai/sora-2/text-to-video	https://docs.fal.ai
fal	storage.upload.completeMultipart	POST	https://rest.fal.ai/storage/upload/complete-multipart	https://docs.fal.ai
fal	storage.upload.initiate	POST	https://rest.fal.ai/storage/upload/initiate	https://docs.fal.ai
fal	storage.upload.initiateMultipart	POST	https://rest.fal.ai/storage/upload/initiate-multipart	https://docs.fal.ai
fal	v1.models	GET	https://api.fal.ai/v1/models	https://docs.fal.ai
fal	v1.models.analytics	GET	https://api.fal.ai/v1/models/analytics	https://docs.fal.ai
fal	v1.models.pricing	GET	https://api.fal.ai/v1/models/pricing	https://docs.fal.ai
fal	v1.models.pricing.estimate	POST	https://api.fal.ai/v1/models/pricing/estimate	https://docs.fal.ai
fal	v1.models.requests.byEndpoint	GET	https://api.fal.ai/v1/models/requests/by-endpoint	https://docs.fal.ai
fal	v1.models.requests.payloads	DELETE	https://api.fal.ai/v1/models/requests/{param}/payloads	https://docs.fal.ai
fal	v1.models.requests.payloads	GET	https://api.fal.ai/v1/models/requests/{param}/payloads	https://docs.fal.ai
fal	v1.models.usage	GET	https://api.fal.ai/v1/models/usage	https://docs.fal.ai
fal	v1.queue.submit	POST	https://api.fal.ai/v1/POST	https://docs.fal.ai
fal	v1.serverless.files.uploadLocal	POST	https://api.fal.ai/v1/serverless/files/file/local/{param}	https://docs.fal.ai
fal	v1.serverless.files.uploadUrl	POST	https://api.fal.ai/v1/serverless/files/file/url/{param}	https://docs.fal.ai
fal	v1.serverless.logs	POST	https://api.fal.ai/v1/serverless/logs/stream	https://docs.fal.ai
fal	v1.workflows	GET	https://api.fal.ai/v1/workflows	https://docs.fal.ai
fal	veo3p1.imageToVideo	POST	https://api.fal.ai/v1/fal-ai/veo3.1/image-to-video	https://docs.fal.ai
fal	veo3p1.textToVideo	POST	https://api.fal.ai/v1/fal-ai/veo3.1	https://docs.fal.ai
fal	wan.v2p7.edit	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/edit	https://docs.fal.ai
fal	wan.v2p7.editVideo	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/edit-video
fal	wan.v2p7.imageToVideo	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/image-to-video	https://docs.fal.ai
fal	wan.v2p7.pro.edit	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/pro/edit	https://docs.fal.ai
fal	wan.v2p7.pro.textToImage	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/pro/text-to-image	https://docs.fal.ai
fal	wan.v2p7.referenceToVideo	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/reference-to-video
fal	wan.v2p7.textToImage	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/text-to-image	https://docs.fal.ai
fal	wan.v2p7.textToVideo	POST	https://api.fal.ai/v1/fal-ai/wan/v2.7/text-to-video	https://docs.fal.ai
fal	xai.grokImagineImage	POST	https://api.fal.ai/v1/xai/grok-imagine-image	https://docs.fal.ai
fal	xai.grokImagineImage.edit	POST	https://api.fal.ai/v1/xai/grok-imagine-image/edit	https://docs.fal.ai
fal	xai.grokImagineVideo.editVideo	POST	https://api.fal.ai/v1/xai/grok-imagine-video/edit-video	https://docs.fal.ai
fal	xai.grokImagineVideo.extendVideo	POST	https://api.fal.ai/v1/xai/grok-imagine-video/extend-video	https://docs.fal.ai
fal	xai.grokImagineVideo.imageToVideo	POST	https://api.fal.ai/v1/xai/grok-imagine-video/image-to-video	https://docs.fal.ai
fal	xai.grokImagineVideo.referenceToVideo	POST	https://api.fal.ai/v1/xai/grok-imagine-video/reference-to-video	https://docs.fal.ai
fireworks	inference.v1.accounts	GET	https://api.fireworks.ai/v1/accounts/{accountId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.apiKeys	DELETE	https://api.fireworks.ai/v1/accounts/{accountId}/users/{userId}/apiKeys:delete	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.apiKeys.create	POST	https://api.fireworks.ai/v1/accounts/{accountId}/users/{userId}/apiKeys	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.apiKeys.list	GET	https://api.fireworks.ai/v1/accounts/{accountId}/users/{userId}/apiKeys	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.batchInferenceJobs	DELETE	https://api.fireworks.ai/v1/accounts/{accountId}/batchInferenceJobs/{jobId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.batchInferenceJobs	GET	https://api.fireworks.ai/v1/accounts/{accountId}/batchInferenceJobs/{jobId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.batchInferenceJobs.create	POST	https://api.fireworks.ai/v1/accounts/{accountId}/batchInferenceJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.batchInferenceJobs.list	GET	https://api.fireworks.ai/v1/accounts/{accountId}/batchInferenceJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets	DELETE	https://api.fireworks.ai/v1/accounts/{accountId}/datasets/{datasetId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets	GET	https://api.fireworks.ai/v1/accounts/{accountId}/datasets/{datasetId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets.create	POST	https://api.fireworks.ai/v1/accounts/{accountId}/datasets	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets.getDownloadEndpoint	GET	https://api.fireworks.ai/v1/accounts/{accountId}/datasets/{datasetId}:getDownloadEndpoint	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets.getUploadEndpoint	POST	https://api.fireworks.ai/v1/accounts/{accountId}/datasets/{datasetId}:getUploadEndpoint	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets.list	GET	https://api.fireworks.ai/v1/accounts/{accountId}/datasets	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets.update	PATCH	https://api.fireworks.ai/v1/accounts/{accountId}/datasets/{datasetId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.datasets.validateUpload	POST	https://api.fireworks.ai/v1/accounts/{accountId}/datasets/{datasetId}:validateUpload	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployedModels	DELETE	https://api.fireworks.ai/v1/accounts/{accountId}/deployedModels/{deployedModelId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployedModels	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deployedModels/{deployedModelId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployedModels.create	POST	https://api.fireworks.ai/v1/accounts/{accountId}/deployedModels	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployedModels.list	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deployedModels	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployedModels.update	PATCH	https://api.fireworks.ai/v1/accounts/{accountId}/deployedModels/{deployedModelId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deploymentShapes	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deploymentShapes/{shapeId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deploymentShapes.versions	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deploymentShapes/{shapeId}/versions/{versionId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deploymentShapes.versions.list	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deploymentShapes/{shapeId}/versions	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments	DELETE	https://api.fireworks.ai/v1/accounts/{accountId}/deployments/{deploymentId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deployments/{deploymentId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments.create	POST	https://api.fireworks.ai/v1/accounts/{accountId}/deployments	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments.list	GET	https://api.fireworks.ai/v1/accounts/{accountId}/deployments	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments.scale	PATCH	https://api.fireworks.ai/v1/accounts/{accountId}/deployments/{deploymentId}:scale	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments.undelete	POST	https://api.fireworks.ai/v1/accounts/{accountId}/deployments/{deploymentId}:undelete	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.deployments.update	PATCH	https://api.fireworks.ai/v1/accounts/{accountId}/deployments/{deploymentId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.dpoJobs	DELETE	https://api.fireworks.ai/v1/accounts/{accountId}/dpoJobs/{jobId}	https://docs.fireworks.ai/api-reference
