provider	dotPath	method	tier	rationale
elevenlabs	v1.convai.knowledgeBase.ragIndex.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.ragIndex.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.refresh	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.search	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.sourceFileUrl	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.summaries	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.text	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.updateFile	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.knowledgeBase.url	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.llm.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.llmUsage.calculate	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.toolApprovals.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.toolApprovals.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.toolConfigs.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.toolConfigs.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.toolConfigs.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.toolConfigs.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.tools	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.mcpServers.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.phoneNumbers.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.phoneNumbers.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.phoneNumbers.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.phoneNumbers.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.phoneNumbers.sipMessages	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.phoneNumbers.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.secrets.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.secrets.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.secrets.dependencies	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.secrets.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.secrets.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.secrets.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.settings	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.settings.dashboard	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.settings.dashboard.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.settings.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.sipTrunk.outboundCall	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tags.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tags.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tags.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tags.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tags.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.testInvocations.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.testInvocations.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.testInvocations.resubmit	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.dependentAgents	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.executions	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.tools.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.twilio.outboundCall	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.twilio.registerCall	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.users.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.whatsapp.outboundCall	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.whatsapp.outboundMessage	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.whatsappAccounts.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.whatsappAccounts.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.whatsappAccounts.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.convai.whatsappAccounts.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.audio.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.delete	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.resource.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.dubbing.transcripts.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.forcedAlignment	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.models	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music.detailed	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music.plan	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music.stemSeparation	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music.stream	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music.upload	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.music.videoToMusic	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.create	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.deliverables	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.items.remove	DELETE	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.items.upsert	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.languages	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.list	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.media.get	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.media.register	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.submit	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.productions.orders.update	PATCH	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.pronunciationDictionaries	GET	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.pronunciationDictionaries.addFromFile	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
elevenlabs	v1.pronunciationDictionaries.addFromRules	POST	expensive	Metered text-to-speech / audio provider; per-character billing bills real money
